household_id,login_frequency_monthly,mobile_app_sessions,customer_service_calls_30d
HH_19234,13,6,0
HH_19235,13,6,1
HH_19236,12,7,3
HH_19237,15,3,3
HH_19238,14,4,1
HH_19239,10,7,2
HH_19240,14,3,1
HH_19241,12,4,1
HH_19242,10,3,1
HH_19243,17,3,1
HH_19244,12,4,0
HH_19245,8,5,1
HH_19246,7,12,2
HH_19247,13,7,1
HH_19248,18,8,1
HH_19249,11,9,2
HH_19250,8,5,2
HH_19251,13,1,0
HH_19252,11,7,1
HH_19253,14,6,1
HH_19254,18,2,0
HH_19255,7,7,1
HH_19256,8,9,2
HH_19257,8,7,2
HH_19258,10,4,0
HH_19259,6,5,0
HH_19260,19,6,0
HH_19261,15,5,0
HH_19262,10,3,0
HH_19263,9,8,0
HH_19264,10,4,0
HH_19265,9,6,0
HH_19266,10,6,0
HH_19267,11,4,1
HH_19268,14,6,0
HH_19269,9,4,2
HH_19270,14,7,0
HH_19271,13,9,0
HH_19272,7,3,1
HH_19273,13,2,2
HH_19274,5,6,0
HH_19275,9,3,2
HH_19276,16,5,0
HH_19277,14,5,1
HH_19278,8,5,1
HH_19279,15,7,2
HH_19280,10,3,1
HH_19281,13,2,0
HH_19282,17,8,1
HH_19283,7,3,0
HH_19284,13,5,0
HH_19285,18,3,0
HH_19286,12,5,1
HH_19287,12,5,1
HH_19288,15,8,0
HH_19289,16,3,2
HH_19290,10,2,2
HH_19291,11,5,3
HH_19292,13,4,1
HH_19293,15,5,1
HH_19294,10,6,0
HH_19295,10,6,0
HH_19296,17,7,1
HH_19297,13,5,4
HH_19298,10,6,0
HH_19299,11,2,0
HH_19300,10,4,1
HH_19301,10,7,2
HH_19302,17,4,3
HH_19303,14,6,1
HH_19304,7,5,2
HH_19305,11,7,2
HH_19306,17,7,2
HH_19307,15,7,1
HH_19308,11,6,0
HH_19309,12,3,2
HH_19310,13,6,1
HH_19311,10,2,1
HH_19312,17,3,0
HH_19313,18,4,0
HH_19314,9,6,0
HH_19315,6,5,1
HH_19316,8,2,0
HH_19317,13,6,0
HH_19318,15,5,2
HH_19319,17,3,0
HH_19320,15,5,1
HH_19321,12,2,0
HH_19322,16,8,1
HH_19323,13,4,0
HH_19324,12,7,1
HH_19325,13,6,2
HH_19326,15,8,0
HH_19327,17,7,0
HH_19328,9,9,3
HH_19329,8,4,0
HH_19330,15,7,0
HH_19331,17,4,2
HH_19332,15,5,1
HH_19333,10,11,1
HH_19334,12,7,0
HH_19335,10,5,1
HH_19336,14,4,2
HH_19337,14,4,0
HH_19338,17,3,0
HH_19339,15,5,0
HH_19340,10,0,2
HH_19341,9,4,1
HH_19342,13,3,3
HH_19343,10,6,1
HH_19344,18,6,0
HH_19345,9,3,0
HH_19346,11,4,0
HH_19347,6,4,1
HH_19348,13,3,1
HH_19349,8,5,0
HH_19350,16,4,1
HH_19351,14,4,1
HH_19352,7,6,1
HH_19353,15,6,1
HH_19354,11,4,2
HH_19355,8,6,1
HH_19356,15,5,1
HH_19357,11,5,2
HH_19358,13,4,1
HH_19359,17,6,0
HH_19360,12,5,2
HH_19361,10,3,1
HH_19362,10,2,1
HH_19363,15,3,1
HH_19364,16,8,1
HH_19365,8,5,0
HH_19366,15,1,1
HH_19367,11,5,0
HH_19368,14,7,1
HH_19369,12,4,0
HH_19370,8,9,1
HH_19371,10,4,1
HH_19372,12,6,2
HH_19373,7,6,2
HH_19374,14,5,0
HH_19375,12,5,1
HH_19376,19,8,1
HH_19377,6,4,1
HH_19378,13,5,0
HH_19379,12,7,0
HH_19380,19,2,0
HH_19381,8,7,2
HH_19382,18,7,0
HH_19383,15,6,0
HH_19384,10,8,1
HH_19385,18,1,2
HH_19386,7,4,0
HH_19387,14,5,2
HH_19388,13,1,0
HH_19389,15,2,1
HH_19390,11,9,0
HH_19391,14,5,1
HH_19392,9,2,0
HH_19393,13,7,0
HH_19394,11,3,1
HH_19395,9,10,0
HH_19396,19,5,0
HH_19397,12,7,1
HH_19398,11,3,0
HH_19399,12,9,0
HH_19400,9,5,0
HH_19401,17,0,1
HH_19402,14,6,0
HH_19403,14,6,0
HH_19404,13,4,1
HH_19405,12,6,2
HH_19406,10,6,1
HH_19407,15,6,1
HH_19408,10,3,2
HH_19409,10,7,1
HH_19410,14,3,2
HH_19411,12,4,1
HH_19412,11,3,1
HH_19413,24,5,1
HH_19414,19,5,1
HH_19415,15,3,2
HH_19416,6,4,0
HH_19417,19,4,0
HH_19418,12,6,2
HH_19419,14,4,0
HH_19420,14,6,1
HH_19421,13,4,2
HH_19422,9,5,1
HH_19423,11,4,1
HH_19424,5,4,1
HH_19425,11,4,2
HH_19426,13,6,0
HH_19427,11,5,0
HH_19428,6,1,1
HH_19429,11,4,2
HH_19430,10,6,0
HH_19431,13,2,2
HH_19432,13,1,1
HH_19433,12,4,3
HH_19434,7,4,0
HH_19435,9,4,2
HH_19436,17,1,1
HH_19437,17,3,0
HH_19438,19,4,2
HH_19439,12,7,2
HH_19440,9,5,1
HH_19441,9,7,2
HH_19442,8,7,2
HH_19443,13,9,0
HH_19444,19,7,0
HH_19445,12,6,0
HH_19446,10,6,3
HH_19447,10,3,6
HH_19448,11,3,0
HH_19449,10,6,0
HH_19450,12,7,3
HH_19451,7,8,1
HH_19452,13,6,0
HH_19453,12,3,2
HH_19454,16,1,0
HH_19455,12,3,0
HH_19456,7,4,0
HH_19457,12,10,1
HH_19458,8,7,2
HH_19459,14,4,0
HH_19460,10,1,3
HH_19461,12,6,1
HH_19462,14,8,1
HH_19463,4,8,1
HH_19464,10,5,2
HH_19465,14,5,1
HH_19466,17,6,1
HH_19467,13,2,0
HH_19468,7,1,1
HH_19469,14,4,1
HH_19470,15,6,0
HH_19471,11,5,1
HH_19472,10,5,0
HH_19473,6,7,0
HH_19474,15,2,1
HH_19475,6,5,0
HH_19476,8,4,3
HH_19477,16,5,0
HH_19478,10,1,3
HH_19479,13,2,1
HH_19480,11,2,0
HH_19481,11,8,1
HH_19482,18,7,0
HH_19483,13,6,1
HH_19484,8,4,0
HH_19485,8,4,1
HH_19486,14,2,0
HH_19487,12,6,1
HH_19488,8,5,1
HH_19489,14,5,1
HH_19490,9,5,0
HH_19491,18,5,3
HH_19492,19,6,0
HH_19493,17,3,2
HH_19494,15,4,1
HH_19495,18,6,1
HH_19496,17,3,2
HH_19497,16,5,0
HH_19498,10,7,2
HH_19499,17,5,1
HH_19500,13,4,2
HH_19501,13,6,1
HH_19502,11,1,1
HH_19503,13,7,2
HH_19504,7,8,0
HH_19505,8,6,0
HH_19506,15,3,3
HH_19507,13,3,0
HH_19508,8,6,2
HH_19509,10,3,1
HH_19510,8,4,1
HH_19511,13,6,3
HH_19512,9,3,0
HH_19513,9,5,0
HH_19514,15,5,1
HH_19515,12,6,1
HH_19516,6,6,1
HH_19517,15,6,2
HH_19518,9,5,1
HH_19519,16,3,2
HH_19520,14,1,0
HH_19521,8,7,1
HH_19522,4,4,1
HH_19523,15,7,0
HH_19524,11,4,0
HH_19525,6,10,0
HH_19526,13,6,2
HH_19527,20,6,0
HH_19528,18,2,0
HH_19529,12,4,1
HH_19530,21,7,1
HH_19531,8,7,1
HH_19532,18,5,1
HH_19533,12,5,2
HH_19534,12,12,0
HH_19535,9,6,1
HH_19536,10,6,0
HH_19537,12,5,1
HH_19538,10,2,1
HH_19539,9,5,3
HH_19540,11,4,0
HH_19541,11,4,1
HH_19542,11,7,1
HH_19543,10,3,2
HH_19544,9,3,0
HH_19545,14,3,0
HH_19546,18,4,4
HH_19547,12,2,0
HH_19548,10,10,2
HH_19549,7,1,1
HH_19550,10,7,1
HH_19551,12,3,2
HH_19552,8,3,1
HH_19553,8,6,1
HH_19554,11,3,0
HH_19555,9,3,0
HH_19556,14,4,1
HH_19557,12,5,2
HH_19558,13,7,0
HH_19559,15,8,4
HH_19560,18,6,1
HH_19561,12,4,0
HH_19562,16,3,1
HH_19563,11,8,1
HH_19564,10,6,0
HH_19565,14,3,0
HH_19566,16,7,2
HH_19567,10,3,0
HH_19568,8,4,2
HH_19569,13,5,1
HH_19570,10,2,2
HH_19571,12,2,1
HH_19572,12,2,1
HH_19573,7,5,0
HH_19574,17,3,1
HH_19575,12,6,0
HH_19576,15,6,0
HH_19577,12,8,1
HH_19578,16,6,0
HH_19579,6,6,1
HH_19580,14,3,0
HH_19581,13,3,0
HH_19582,14,5,0
HH_19583,7,3,2
HH_19584,11,7,0
HH_19585,12,5,0
HH_19586,12,5,0
HH_19587,10,4,1
HH_19588,14,5,0
HH_19589,10,4,0
HH_19590,13,6,3
HH_19591,11,7,0
HH_19592,13,7,2
HH_19593,7,7,4
HH_19594,13,2,0
HH_19595,19,4,0
HH_19596,8,7,1
HH_19597,10,3,1
HH_19598,17,4,1
HH_19599,12,5,0
HH_19600,10,4,1
HH_19601,8,3,0
HH_19602,15,4,0
HH_19603,9,7,1
HH_19604,11,5,3
HH_19605,9,2,0
HH_19606,15,4,1
HH_19607,5,2,0
HH_19608,9,3,0
HH_19609,19,7,0
HH_19610,15,3,0
HH_19611,7,7,1
HH_19612,13,2,1
HH_19613,11,5,1
HH_19614,11,7,2
HH_19615,7,8,0
HH_19616,9,2,2
HH_19617,10,7,1
HH_19618,11,6,1
HH_19619,11,4,2
HH_19620,12,6,0
HH_19621,18,6,4
HH_19622,10,2,1
HH_19623,21,4,1
HH_19624,16,4,3
HH_19625,12,5,0
HH_19626,12,9,1
HH_19627,20,1,0
HH_19628,19,6,1
HH_19629,9,5,2
HH_19630,12,6,2
HH_19631,14,5,3
HH_19632,12,7,0
HH_19633,19,8,1
HH_19634,10,5,2
HH_19635,14,5,3
HH_19636,13,7,2
HH_19637,13,7,0
HH_19638,10,4,2
HH_19639,14,7,1
HH_19640,9,2,0
HH_19641,11,3,3
HH_19642,14,7,0
HH_19643,8,4,1
HH_19644,16,4,0
HH_19645,17,4,0
HH_19646,18,4,1
HH_19647,9,7,1
HH_19648,13,1,0
HH_19649,14,8,3
HH_19650,15,4,3
HH_19651,20,3,2
HH_19652,12,7,3
HH_19653,18,5,2
HH_19654,9,5,1
HH_19655,6,1,0
HH_19656,20,3,2
HH_19657,10,5,0
HH_19658,10,7,3
HH_19659,10,4,0
HH_19660,23,7,1
HH_19661,15,5,0
HH_19662,12,4,0
HH_19663,12,11,0
HH_19664,11,7,1
HH_19665,13,11,1
HH_19666,9,1,2
HH_19667,13,6,1
HH_19668,12,11,1
HH_19669,10,3,2
HH_19670,10,2,0
HH_19671,7,2,1
HH_19672,11,5,2
HH_19673,5,3,1
HH_19674,13,9,0
HH_19675,14,8,2
HH_19676,12,5,1
HH_19677,8,7,0
HH_19678,11,8,2
HH_19679,9,7,2
HH_19680,14,5,2
HH_19681,7,5,0
HH_19682,17,4,1
HH_19683,6,7,2
HH_19684,7,0,1
HH_19685,9,2,0
HH_19686,15,4,1
HH_19687,23,7,0
HH_19688,15,7,1
HH_19689,11,3,1
HH_19690,14,3,0
HH_19691,14,3,0
HH_19692,10,3,0
HH_19693,10,1,1
HH_19694,13,10,1
HH_19695,13,7,0
HH_19696,12,6,0
HH_19697,12,6,0
HH_19698,8,6,0
HH_19699,18,3,1
HH_19700,19,4,2
HH_19701,14,5,1
HH_19702,11,8,1
HH_19703,9,5,2
HH_19704,11,6,0
HH_19705,15,2,2
HH_19706,14,3,0
HH_19707,17,5,3
HH_19708,15,7,1
HH_19709,17,7,0
HH_19710,18,1,1
HH_19711,10,6,1
HH_19712,13,4,0
HH_19713,12,5,1
HH_19714,14,4,0
HH_19715,8,2,2
HH_19716,15,7,2
HH_19717,12,8,2
HH_19718,9,9,1
HH_19719,8,10,2
HH_19720,12,11,1
HH_19721,10,3,0
HH_19722,10,2,1
HH_19723,16,6,1
HH_19724,12,3,2
HH_19725,15,7,2
HH_19726,16,3,0
HH_19727,10,5,0
HH_19728,10,7,2
HH_19729,7,7,3
HH_19730,9,4,0
HH_19731,16,4,0
HH_19732,11,9,1
HH_19733,18,6,1
HH_19734,11,6,1
HH_19735,13,13,2
HH_19736,5,6,1
HH_19737,11,3,4
HH_19738,8,3,0
HH_19739,11,3,0
HH_19740,11,5,0
HH_19741,9,3,2
HH_19742,21,4,3
HH_19743,7,8,0
HH_19744,10,10,0
HH_19745,18,5,1
HH_19746,11,5,0
HH_19747,15,9,0
HH_19748,9,3,0
HH_19749,6,3,3
HH_19750,10,6,0
HH_19751,15,5,1
HH_19752,15,5,0
HH_19753,7,6,0
HH_19754,9,9,0
HH_19755,11,3,3
HH_19756,10,3,1
HH_19757,15,4,0
HH_19758,10,11,0
HH_19759,9,8,0
HH_19760,16,3,0
HH_19761,10,3,2
HH_19762,9,8,3
HH_19763,10,6,0
HH_19764,8,8,2
HH_19765,12,4,0
HH_19766,8,5,0
HH_19767,14,2,1
HH_19768,12,8,0
HH_19769,15,7,1
HH_19770,8,8,3
HH_19771,14,4,0
HH_19772,14,8,0
HH_19773,13,6,2
HH_19774,10,8,0
HH_19775,11,7,0
HH_19776,10,2,5
HH_19777,7,6,1
HH_19778,9,8,0
HH_19779,10,6,2
HH_19780,12,7,0
HH_19781,6,4,1
HH_19782,13,8,1
HH_19783,12,9,0
HH_19784,8,4,0
HH_19785,10,7,0
HH_19786,16,5,0
HH_19787,9,6,1
HH_19788,12,7,1
HH_19789,16,5,4
HH_19790,10,7,1
HH_19791,15,4,0
HH_19792,9,8,0
HH_19793,11,5,1
HH_19794,9,4,0
HH_19795,15,5,0
HH_19796,10,0,0
HH_19797,11,2,2
HH_19798,17,2,3
HH_19799,13,3,0
HH_19800,9,2,1
HH_19801,12,4,2
HH_19802,11,6,2
HH_19803,11,4,1
HH_19804,9,8,0
HH_19805,10,5,0
HH_19806,7,5,0
HH_19807,9,5,3
HH_19808,9,5,0
HH_19809,12,2,1
HH_19810,15,5,1
HH_19811,16,2,2
HH_19812,12,3,0
HH_19813,10,8,1
HH_19814,7,6,0
HH_19815,10,5,0
HH_19816,8,7,2
HH_19817,7,7,0
HH_19818,17,1,0
HH_19819,12,10,1
HH_19820,14,5,0
HH_19821,7,6,3
HH_19822,15,5,0
HH_19823,16,7,1
HH_19824,13,6,0
HH_19825,10,6,0
HH_19826,10,4,1
HH_19827,18,4,2
HH_19828,13,8,1
HH_19829,11,11,0
HH_19830,11,3,1
HH_19831,17,3,0
HH_19832,9,4,0
HH_19833,12,10,0
HH_19834,15,6,1
HH_19835,7,4,1
HH_19836,13,5,1
HH_19837,8,5,0
HH_19838,16,10,2
HH_19839,13,4,0
HH_19840,11,4,3
HH_19841,15,6,0
HH_19842,12,5,0
HH_19843,12,6,1
HH_19844,18,4,0
HH_19845,13,3,2
HH_19846,14,8,1
HH_19847,11,3,2
HH_19848,12,4,0
HH_19849,12,6,2
HH_19850,7,5,0
HH_19851,10,3,3
HH_19852,10,6,3
HH_19853,11,2,3
HH_19854,14,8,0
HH_19855,11,2,1
HH_19856,11,3,1
HH_19857,13,7,0
HH_19858,6,4,1
HH_19859,16,5,2
HH_19860,14,1,1
HH_19861,7,8,1
HH_19862,14,7,1
HH_19863,8,3,0
HH_19864,11,3,4
HH_19865,21,7,1
HH_19866,18,3,3
HH_19867,17,6,0
HH_19868,19,8,2
HH_19869,6,7,1
HH_19870,14,6,0
HH_19871,17,3,0
HH_19872,14,3,2
HH_19873,7,4,2
HH_19874,14,4,1
HH_19875,13,5,1
HH_19876,13,8,1
HH_19877,14,5,1
HH_19878,13,7,0
HH_19879,14,4,1
HH_19880,12,6,0
HH_19881,12,8,1
HH_19882,9,6,3
HH_19883,21,5,0
HH_19884,16,8,0
HH_19885,10,5,2
HH_19886,10,5,3
HH_19887,9,2,1
HH_19888,11,6,1
HH_19889,14,2,2
HH_19890,14,6,0
HH_19891,14,5,2
HH_19892,15,4,1
HH_19893,20,4,2
HH_19894,7,3,2
HH_19895,11,6,1
HH_19896,10,5,0
HH_19897,17,7,0
HH_19898,7,4,0
HH_19899,12,4,2
HH_19900,8,7,0
HH_19901,15,8,0
HH_19902,10,5,0
HH_19903,5,3,2
HH_19904,13,5,1
HH_19905,22,3,1
HH_19906,13,5,1
HH_19907,9,3,0
HH_19908,13,6,4
HH_19909,9,4,1
HH_19910,10,12,0
HH_19911,5,6,1
HH_19912,8,4,1
HH_19913,12,5,0
HH_19914,7,5,0
HH_19915,15,5,2
HH_19916,6,3,0
HH_19917,11,8,3
HH_19918,13,4,1
HH_19919,12,6,1
HH_19920,7,3,3
HH_19921,13,2,0
HH_19922,12,4,0
HH_19923,9,5,2
HH_19924,11,8,0
HH_19925,15,3,0
HH_19926,13,3,0
HH_19927,10,5,0
HH_19928,12,5,1
HH_19929,13,5,1
HH_19930,10,4,1
HH_19931,8,6,1
HH_19932,11,3,3
HH_19933,17,5,3
HH_19934,13,6,1
HH_19935,9,6,1
HH_19936,11,7,1
HH_19937,10,4,1
HH_19938,12,6,0
HH_19939,16,2,3
HH_19940,14,3,1
HH_19941,11,1,1
HH_19942,10,5,1
HH_19943,18,5,1
HH_19944,13,8,1
HH_19945,7,7,0
HH_19946,15,5,0
HH_19947,5,6,1
HH_19948,18,5,1
HH_19949,11,6,4
HH_19950,13,8,2
HH_19951,13,3,0
HH_19952,12,3,0
HH_19953,12,7,1
HH_19954,11,5,0
HH_19955,7,3,0
HH_19956,8,8,0
HH_19957,8,5,7
HH_19958,7,7,0
HH_19959,12,6,0
HH_19960,15,7,4
HH_19961,7,9,2
HH_19962,11,5,1
HH_19963,8,4,1
HH_19964,13,2,3
HH_19965,19,7,1
HH_19966,14,6,0
HH_19967,13,7,0
HH_19968,15,8,1
HH_19969,14,4,3
HH_19970,14,5,0
HH_19971,12,4,1
HH_19972,16,1,1
HH_19973,7,6,0
HH_19974,13,4,2
HH_19975,16,2,2
HH_19976,12,3,1
HH_19977,14,5,0
HH_19978,9,6,1
HH_19979,12,6,0
HH_19980,13,4,0
HH_19981,13,4,0
HH_19982,13,5,1
HH_19983,16,4,1
HH_19984,8,2,0
HH_19985,6,4,3
HH_19986,15,4,3
HH_19987,10,5,0
HH_19988,11,5,2
HH_19989,10,0,0
HH_19990,23,6,2
HH_19991,8,4,1
HH_19992,7,6,0
HH_19993,15,2,0
HH_19994,14,6,0
HH_19995,13,6,0
HH_19996,7,3,2
HH_19997,13,4,0
HH_19998,12,8,2
HH_19999,19,5,2
HH_20000,10,8,0
HH_20001,12,5,1
HH_20002,12,10,1
HH_20003,13,2,2
HH_20004,11,10,0
HH_20005,12,7,1
HH_20006,18,3,0
HH_20007,9,6,1
HH_20008,14,5,2
HH_20009,11,5,2
HH_20010,15,8,1
HH_20011,15,8,1
HH_20012,12,4,1
HH_20013,16,2,0
HH_20014,10,8,1
HH_20015,16,6,2
HH_20016,13,10,0
HH_20017,8,7,1
HH_20018,11,4,1
HH_20019,10,5,1
HH_20020,13,4,2
HH_20021,14,5,1
HH_20022,9,2,1
HH_20023,14,4,1
HH_20024,13,4,0
HH_20025,12,7,2
HH_20026,11,5,1
HH_20027,10,4,1
HH_20028,6,5,0
HH_20029,8,5,2
HH_20030,16,7,1
HH_20031,15,5,0
HH_20032,16,2,2
HH_20033,9,10,0
HH_20034,9,5,0
HH_20035,13,4,3
HH_20036,11,5,0
HH_20037,16,6,2
HH_20038,7,6,2
HH_20039,12,4,1
HH_20040,14,5,3
HH_20041,12,5,0
HH_20042,7,5,1
HH_20043,11,2,1
HH_20044,14,6,0
HH_20045,17,7,0
HH_20046,9,6,1
HH_20047,13,4,1
HH_20048,11,2,2
HH_20049,13,10,0
HH_20050,16,11,0
HH_20051,16,10,1
HH_20052,10,4,1
HH_20053,11,6,0
HH_20054,6,6,0
HH_20055,9,4,1
HH_20056,12,5,1
HH_20057,11,7,3
HH_20058,10,5,1
HH_20059,9,4,1
HH_20060,9,6,1
HH_20061,12,6,2
HH_20062,9,4,1
HH_20063,13,4,1
HH_20064,9,5,0
HH_20065,15,6,1
HH_20066,19,5,0
HH_20067,10,1,2
HH_20068,12,4,1
HH_20069,7,5,0
HH_20070,11,8,3
HH_20071,8,4,1
HH_20072,10,4,0
HH_20073,12,5,0
HH_20074,18,11,1
HH_20075,11,4,0
HH_20076,10,4,2
HH_20077,11,5,0
HH_20078,15,4,2
HH_20079,8,4,1
HH_20080,13,3,0
HH_20081,17,5,2
HH_20082,14,3,2
HH_20083,12,7,1
HH_20084,10,7,2
HH_20085,12,5,2
HH_20086,16,7,2
HH_20087,7,8,0
HH_20088,16,8,1
HH_20089,19,2,0
HH_20090,9,7,0
HH_20091,17,5,0
HH_20092,15,5,0
HH_20093,11,8,0
HH_20094,12,1,1
HH_20095,15,4,0
HH_20096,6,5,1
HH_20097,10,3,0
HH_20098,18,5,0
HH_20099,11,6,3
HH_20100,16,7,0
HH_20101,4,5,2
HH_20102,16,4,1
HH_20103,9,4,0
HH_20104,18,4,1
HH_20105,6,6,2
HH_20106,10,6,2
HH_20107,9,6,1
HH_20108,13,4,0
HH_20109,7,4,1
HH_20110,12,4,3
HH_20111,12,6,1
HH_20112,10,6,1
HH_20113,11,3,1
HH_20114,9,6,1
HH_20115,12,5,0
HH_20116,12,4,2
HH_20117,10,7,2
HH_20118,13,4,0
HH_20119,18,7,0
HH_20120,12,7,1
HH_20121,11,8,1
HH_20122,12,4,0
HH_20123,8,5,0
HH_20124,9,4,2
HH_20125,7,4,2
HH_20126,11,8,1
HH_20127,10,9,3
HH_20128,15,6,3
HH_20129,13,4,2
HH_20130,11,7,2
HH_20131,13,3,1
HH_20132,19,2,1
HH_20133,14,4,1
HH_20134,7,1,0
HH_20135,11,5,0
HH_20136,7,4,1
HH_20137,9,0,1
HH_20138,13,3,1
HH_20139,14,4,2
HH_20140,11,4,2
HH_20141,7,4,1
HH_20142,8,3,1
HH_20143,7,6,0
HH_20144,15,4,0
HH_20145,8,9,2
HH_20146,10,2,4
HH_20147,11,3,0
HH_20148,15,6,0
HH_20149,10,5,0
HH_20150,6,4,1
HH_20151,10,2,0
HH_20152,14,1,0
HH_20153,11,5,1
HH_20154,9,4,1
HH_20155,13,4,0
HH_20156,10,4,4
HH_20157,10,7,2
HH_20158,14,3,1
HH_20159,16,5,1
HH_20160,9,2,3
HH_20161,15,10,1
HH_20162,17,3,2
HH_20163,7,2,2
HH_20164,9,6,1
HH_20165,12,7,2
HH_20166,16,7,2
HH_20167,16,4,2
HH_20168,8,5,1
HH_20169,9,5,3
HH_20170,10,2,3
HH_20171,12,4,1
HH_20172,16,6,1
HH_20173,12,4,1
HH_20174,11,3,0
HH_20175,16,3,1
HH_20176,15,5,3
HH_20177,15,7,2
HH_20178,15,4,1
HH_20179,9,3,1
HH_20180,16,4,0
HH_20181,7,7,2
HH_20182,7,2,0
HH_20183,18,3,0
HH_20184,14,8,4
HH_20185,12,2,1
HH_20186,8,2,1
HH_20187,12,8,1
HH_20188,10,5,1
HH_20189,13,7,1
HH_20190,12,4,0
HH_20191,6,5,0
HH_20192,22,2,2
HH_20193,14,1,1
HH_20194,10,5,1
HH_20195,10,6,0
HH_20196,12,3,0
HH_20197,20,7,1
HH_20198,12,2,0
HH_20199,20,6,4
HH_20200,16,1,1
HH_20201,20,2,1
HH_20202,15,5,0
HH_20203,11,6,5
HH_20204,12,10,1
HH_20205,11,2,2
HH_20206,12,3,1
HH_20207,8,3,2
HH_20208,10,6,1
HH_20209,11,5,3
HH_20210,15,7,0
HH_20211,12,2,1
HH_20212,10,5,0
HH_20213,11,4,0
HH_20214,17,3,1
HH_20215,11,5,1
HH_20216,15,8,1
HH_20217,9,7,1
HH_20218,20,3,2
HH_20219,6,4,2
HH_20220,14,6,1
HH_20221,21,7,1
HH_20222,13,5,0
HH_20223,9,4,1
HH_20224,11,6,0
HH_20225,10,2,0
HH_20226,8,3,2
HH_20227,13,3,2
HH_20228,14,9,1
HH_20229,11,6,0
HH_20230,11,3,1
HH_20231,10,3,1
HH_20232,16,9,0
HH_20233,11,3,1
HH_20234,7,3,1
HH_20235,11,4,1
HH_20236,5,3,1
HH_20237,11,6,0
HH_20238,10,4,0
HH_20239,13,5,2
HH_20240,8,8,0
HH_20241,9,7,2
HH_20242,16,6,1
HH_20243,12,5,0
HH_20244,7,6,0
HH_20245,10,3,2
HH_20246,6,3,1
HH_20247,7,4,1
HH_20248,8,2,1
HH_20249,8,3,0
HH_20250,14,7,4
HH_20251,9,8,0
HH_20252,18,6,2
HH_20253,12,5,0
HH_20254,16,3,1
HH_20255,7,6,1
HH_20256,11,3,3
HH_20257,9,3,0
HH_20258,12,6,1
HH_20259,17,5,1
HH_20260,18,9,1
HH_20261,13,3,0
HH_20262,18,6,3
HH_20263,15,6,1
HH_20264,13,4,1
HH_20265,10,4,1
HH_20266,13,3,0
HH_20267,8,4,1
HH_20268,10,5,0
HH_20269,8,6,2
HH_20270,12,6,1
HH_20271,16,8,0
HH_20272,18,3,1
HH_20273,8,7,1
HH_20274,12,5,1
HH_20275,17,6,1
HH_20276,18,3,1
HH_20277,8,5,3
HH_20278,13,4,1
HH_20279,5,6,1
HH_20280,16,2,0
HH_20281,9,6,0
HH_20282,11,7,1
HH_20283,12,9,0
HH_20284,18,3,2
HH_20285,10,5,0
HH_20286,10,5,2
HH_20287,16,6,0
HH_20288,14,7,1
HH_20289,23,5,2
HH_20290,12,9,0
HH_20291,11,1,0
HH_20292,17,7,0
HH_20293,10,6,0
HH_20294,8,6,1
HH_20295,11,7,1
HH_20296,20,6,0
HH_20297,17,5,2
HH_20298,12,3,3
HH_20299,7,10,1
HH_20300,11,5,0
HH_20301,15,3,2
HH_20302,11,2,0
HH_20303,15,4,4
HH_20304,16,6,2
HH_20305,11,2,0
HH_20306,22,6,0
HH_20307,8,6,0
HH_20308,14,4,0
HH_20309,8,6,1
HH_20310,21,5,0
HH_20311,14,6,2
HH_20312,15,8,1
HH_20313,14,5,0
HH_20314,15,4,1
HH_20315,13,1,0
HH_20316,10,5,2
HH_20317,7,7,1
HH_20318,7,6,0
HH_20319,10,5,0
HH_20320,16,3,1
HH_20321,12,6,1
HH_20322,8,5,1
HH_20323,11,4,0
HH_20324,7,7,0
HH_20325,12,5,0
HH_20326,15,4,2
HH_20327,14,4,0
HH_20328,15,8,1
HH_20329,14,5,0
HH_20330,19,6,0
HH_20331,13,6,1
HH_20332,17,2,1
HH_20333,10,0,0
HH_20334,16,4,0
HH_20335,8,7,1
HH_20336,14,4,0
HH_20337,16,5,2
HH_20338,6,6,1
HH_20339,16,5,3
HH_20340,16,7,0
HH_20341,14,5,1
HH_20342,21,3,0
HH_20343,15,5,2
HH_20344,19,10,1
HH_20345,8,8,0
HH_20346,11,6,1
HH_20347,13,4,1
HH_20348,7,6,0
HH_20349,13,5,2
HH_20350,19,2,0
HH_20351,15,9,0
HH_20352,12,5,2
HH_20353,8,7,2
HH_20354,8,9,0
HH_20355,19,9,0
HH_20356,7,4,1
HH_20357,11,7,0
HH_20358,14,7,3
HH_20359,12,6,0
HH_20360,11,2,4
HH_20361,16,2,0
HH_20362,5,6,2
HH_20363,18,5,0
HH_20364,18,4,1
HH_20365,13,8,1
HH_20366,5,1,2
HH_20367,14,6,0
HH_20368,15,3,0
HH_20369,22,4,1
HH_20370,11,3,0
HH_20371,14,9,2
HH_20372,12,5,1
HH_20373,8,5,1
HH_20374,14,6,1
HH_20375,11,1,1
HH_20376,4,2,0
HH_20377,9,3,2
HH_20378,12,5,1
HH_20379,15,2,0
HH_20380,17,5,2
HH_20381,18,6,1
HH_20382,14,5,0
HH_20383,9,5,0
HH_20384,11,7,0
HH_20385,12,3,2
HH_20386,6,3,1
HH_20387,10,8,1
HH_20388,10,5,0
HH_20389,13,0,3
HH_20390,14,6,0
HH_20391,8,7,2
HH_20392,10,4,3
HH_20393,12,3,1
HH_20394,19,2,1
HH_20395,12,3,4
HH_20396,14,5,0
