"age;""job"";""marital"";""education"";""default"";""housing"";""loan"";""contact"";""month"";""day_of_week"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""emp.var.rate"";""cons.price.idx"";""cons.conf.idx"";""euribor3m"";""nr.employed"";""y""",household_id,total_spend,avg_transaction_amount,transaction_count,login_frequency_monthly,mobile_app_sessions,customer_service_calls_30d,credit_score,debt_to_income_ratio,delinquency_flag_90d
"34;""technician"";""married"";""university.degree"";""no"";""unknown"";""unknown"";""cellular"";""aug"";""thu"";81;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23528,59.27912859818474,59.27912859818474,1,9,4,0,664,0.2823167449664199,0
"31;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";180;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23529,153.66247515111462,153.66247515111462,1,12,3,0,769,0.5440659934541469,0
"45;""admin."";""married"";""unknown"";""unknown"";""no"";""no"";""cellular"";""aug"";""thu"";54;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23530,0.3125522561456568,0.3125522561456568,1,8,7,2,634,0.2522704117114915,0
"35;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";108;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23531,516.64680439443,516.64680439443,1,13,5,2,655,0.5939786575713899,0
"50;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";84;11;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23532,39.61027958230436,39.61027958230436,1,13,5,1,748,0.3640880523637304,0
"42;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";161;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23533,373.5158044057825,373.5158044057825,1,11,4,1,706,0.1939574063203968,0
"33;""services"";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""thu"";198;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23534,17.314109992104182,17.314109992104182,1,11,10,2,688,0.2827672500914872,0
"40;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";262;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23535,40.788471295956455,40.788471295956455,1,14,3,2,605,0.5353725024562808,0
"50;""unemployed"";""married"";""basic.9y"";""unknown"";""no"";""no"";""cellular"";""aug"";""thu"";74;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23536,40.15715432473521,40.15715432473521,1,8,5,1,685,0.2870655163648289,0
"37;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";72;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23537,834.0655129752839,834.0655129752839,1,13,4,1,761,0.498675521781324,0
"31;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";23;8;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23538,0.6916741208486916,0.6916741208486916,1,11,6,0,728,0.277412064076337,0
"32;""technician"";""married"";""professional.course"";""unknown"";""yes"";""no"";""cellular"";""aug"";""thu"";109;6;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23539,153.09701670352138,153.09701670352138,1,11,5,1,606,0.2947662919805541,0
"35;""admin."";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""aug"";""thu"";125;7;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23540,305.6719222804019,305.6719222804019,1,10,6,2,775,0.1407866781321843,0
"32;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";12;15;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23541,167.33644948202806,167.33644948202806,1,11,5,1,632,0.4658948093082216,0
"41;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";12;10;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23542,67.58517643516629,67.58517643516629,1,14,1,1,581,0.4737535833944307,0
"37;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";19;12;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23543,476.6218050955778,476.6218050955778,1,8,7,1,639,0.2473700651285725,0
"31;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";87;6;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23544,335.9707787391495,335.9707787391495,1,7,4,0,652,0.3922451332376163,0
"59;""retired"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";17;18;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23545,85.36223366224186,85.36223366224186,1,10,6,1,589,0.4929238911713687,0
"33;""services"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";56;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23546,127.7611298037536,127.7611298037536,1,16,7,2,754,0.1971426568188428,0
"33;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";80;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23547,514.0658637007532,514.0658637007532,1,8,4,1,615,0.3430399973839303,0
"31;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";80;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23548,607.3514420071821,607.3514420071821,1,11,9,0,639,0.393944417901178,0
"37;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";105;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23549,89.62736032355731,89.62736032355731,1,13,6,1,723,0.359669145492817,0
"46;""housemaid"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""cellular"";""aug"";""thu"";75;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23550,281.9411616247154,281.9411616247154,1,14,4,0,722,0.1208395044411978,0
"46;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";81;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23551,53.92617727121639,53.92617727121639,1,10,6,1,802,0.4887138343666072,0
"40;""admin."";""divorced"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";46;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23552,69.73757757881175,69.73757757881175,1,16,7,2,600,0.4829779236602998,0
"43;""admin."";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""thu"";94;6;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23553,27.01653946429076,27.01653946429076,1,15,11,0,600,0.5505927130930988,0
"33;""services"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";147;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23554,35.20360571863627,35.20360571863627,1,10,4,0,580,0.4240380155285086,0
"38;""unknown"";""married"";""unknown"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";79;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23555,160.44832782788637,160.44832782788637,1,11,2,0,794,0.3992130220236575,0
"37;""technician"";""single"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""aug"";""thu"";126;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23556,107.24194503837784,107.24194503837784,1,19,4,1,641,0.1210961745314354,0
"33;""services"";""married"";""professional.course"";""no"";""yes"";""yes"";""cellular"";""aug"";""thu"";331;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23557,39.425369165033686,39.425369165033686,1,17,5,1,786,0.4973067684912227,0
"46;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";13;14;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23558,77.35301710045032,77.35301710045032,1,11,6,0,817,0.1305885297997905,1
"46;""technician"";""divorced"";""university.degree"";""unknown"";""no"";""no"";""cellular"";""aug"";""thu"";16;18;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23559,70.0652070942598,70.0652070942598,1,8,5,1,662,0.5385239814104581,0
"48;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";44;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23560,655.6357607980872,655.6357607980872,1,14,3,1,704,0.3034028091570349,0
"32;""technician"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";271;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23561,288.1769028444104,288.1769028444104,1,14,4,0,644,0.5989522991864631,0
"36;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";86;5;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23562,73.64519807581581,73.64519807581581,1,18,4,0,589,0.2156812493232644,0
"50;""unemployed"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""aug"";""thu"";192;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23563,367.86576600753614,367.86576600753614,1,7,4,0,637,0.3156413798413534,0
"46;""admin."";""married"";""high.school"";""no"";""unknown"";""unknown"";""cellular"";""aug"";""thu"";180;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23564,62.927468244078845,62.927468244078845,1,12,2,1,789,0.2196247745017679,0
"58;""housemaid"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";54;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23565,165.34855585021566,165.34855585021566,1,17,9,1,671,0.1291550117657944,1
"56;""admin."";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""thu"";95;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23566,510.1046110700441,510.1046110700441,1,11,3,1,796,0.5487544086752414,0
"57;""admin."";""divorced"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""thu"";80;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23567,74.2130370631737,74.2130370631737,1,12,4,2,703,0.446563124069041,0
"44;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";82;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23568,170.8612295610288,170.8612295610288,1,7,4,1,590,0.2438123697635283,0
"37;""technician"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";716;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""yes""",HH_23569,52.6303058636065,52.6303058636065,1,15,3,1,662,0.5774818684332896,0
"57;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";77;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23570,46.450775851125634,46.450775851125634,1,12,7,0,766,0.309092929022021,0
"40;""admin."";""single"";""university.degree"";""no"";""no"";""yes"";""cellular"";""aug"";""thu"";14;5;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23571,128.05256428950787,128.05256428950787,1,11,5,0,662,0.2754493471459238,0
"36;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";63;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23572,581.3869199347033,581.3869199347033,1,14,7,0,754,0.3052169042285891,0
"48;""services"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";110;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23573,90.53268037770694,90.53268037770694,1,13,9,0,624,0.4685798017718013,0
"47;""admin."";""married"";""high.school"";""no"";""yes"";""yes"";""cellular"";""aug"";""thu"";59;6;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23574,416.2173978315565,416.2173978315565,1,10,7,3,732,0.2096248538945005,0
"37;""admin."";""married"";""university.degree"";""unknown"";""no"";""yes"";""cellular"";""aug"";""thu"";192;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23575,368.6465881878261,368.6465881878261,1,7,3,0,713,0.3172596939589329,0
"58;""self-employed"";""married"";""basic.6y"";""unknown"";""yes"";""no"";""cellular"";""aug"";""thu"";157;5;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23576,43.906727307444775,43.906727307444775,1,11,4,2,811,0.5899639710288452,0
"37;""admin."";""married"";""university.degree"";""unknown"";""no"";""no"";""cellular"";""aug"";""thu"";535;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""yes""",HH_23577,77.07938636707608,77.07938636707608,1,20,2,1,807,0.3014192456347052,0
"41;""admin."";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""thu"";15;9;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23578,154.63007025617398,154.63007025617398,1,11,5,0,769,0.3307126263927232,0
"37;""admin."";""married"";""university.degree"";""unknown"";""no"";""yes"";""cellular"";""aug"";""thu"";156;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23579,109.4859548005812,109.4859548005812,1,7,6,1,817,0.4926974250259466,0
"44;""admin."";""married"";""basic.9y"";""unknown"";""yes"";""yes"";""cellular"";""aug"";""thu"";452;6;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""yes""",HH_23580,15.132006839547186,15.132006839547186,1,8,3,1,658,0.2202668780525406,0
"52;""technician"";""divorced"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";205;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23581,760.0339524344186,760.0339524344186,1,20,4,1,670,0.5446095461795883,0
"40;""technician"";""single"";""professional.course"";""unknown"";""yes"";""no"";""cellular"";""aug"";""thu"";302;1;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23582,209.54506766299596,209.54506766299596,1,11,6,0,647,0.4587294970064569,0
"34;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";99;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23583,86.35637418881883,86.35637418881883,1,8,2,1,736,0.141397205536199,0
"32;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";151;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23584,144.416399585827,144.416399585827,1,12,3,1,612,0.3095627230128792,0
"30;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";56;5;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23585,13.74704946802099,13.74704946802099,1,13,5,3,705,0.2513175493774637,0
"49;""admin."";""married"";""university.degree"";""unknown"";""no"";""no"";""cellular"";""aug"";""thu"";54;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23586,102.56915433309932,102.56915433309932,1,15,8,1,641,0.1944013759493449,0
"30;""technician"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";81;5;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23587,400.6834444167216,400.6834444167216,1,9,2,1,699,0.5783012976309864,0
"35;""technician"";""married"";""university.degree"";""unknown"";""no"";""no"";""cellular"";""aug"";""thu"";88;5;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23588,340.37393737091514,340.37393737091514,1,13,6,0,752,0.3579781411391056,0
"48;""admin."";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";122;6;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23589,61.7332322129087,61.7332322129087,1,5,4,2,696,0.5026530596440378,1
"37;""technician"";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""aug"";""thu"";180;6;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23590,113.69057642001276,113.69057642001276,1,9,4,1,637,0.2838076952262016,0
"35;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";82;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23591,179.2933546925147,179.2933546925147,1,21,6,0,608,0.5983499821486494,0
"40;""technician"";""divorced"";""professional.course"";""no"";""no"";""yes"";""cellular"";""aug"";""thu"";49;22;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23592,62.32942272446879,62.32942272446879,1,18,9,2,727,0.203345828511065,0
"29;""management"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";82;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23593,10.061936929067777,10.061936929067777,1,14,6,1,607,0.3353692919258512,0
"37;""admin."";""single"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""aug"";""thu"";71;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23594,105.61352257294064,105.61352257294064,1,10,3,1,757,0.438385079756255,0
"54;""management"";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""aug"";""thu"";121;11;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23595,138.05826834698695,138.05826834698695,1,18,9,1,642,0.130432992687834,0
"30;""technician"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";66;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23596,0.878809351021011,0.878809351021011,1,15,8,1,722,0.3381634551913443,0
"53;""technician"";""married"";""professional.course"";""unknown"";""yes"";""no"";""cellular"";""aug"";""thu"";70;4;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23597,15.06844640049376,15.06844640049376,1,3,7,1,708,0.1059346218438034,0
"45;""admin."";""married"";""unknown"";""unknown"";""yes"";""yes"";""cellular"";""aug"";""thu"";105;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23598,34.84479539956029,34.84479539956029,1,11,5,1,774,0.1882864775089805,0
"41;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";12;13;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23599,64.16863725639422,64.16863725639422,1,13,6,3,646,0.238730732034115,0
"47;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";13;8;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23600,116.82250075946082,116.82250075946082,1,13,5,1,720,0.5684314308425082,0
"57;""retired"";""divorced"";""university.degree"";""unknown"";""no"";""no"";""cellular"";""aug"";""thu"";327;5;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23601,52.18763573437038,52.18763573437038,1,12,8,0,716,0.1509900128734917,0
"38;""unknown"";""married"";""unknown"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";44;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23602,48.48267091995879,48.48267091995879,1,15,11,2,759,0.4047865317530422,1
"32;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";183;7;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23603,305.284239682327,305.284239682327,1,6,5,2,765,0.4080560088861389,0
"46;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";82;3;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23604,23.506956121049974,23.506956121049974,1,15,4,3,616,0.1767032982760723,0
"32;""unemployed"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";72;2;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23605,102.61626297860737,102.61626297860737,1,16,6,1,619,0.133317677084498,0
"46;""services"";""married"";""basic.9y"";""unknown"";""no"";""no"";""cellular"";""aug"";""thu"";70;6;999;0;""nonexistent"";1.4;93.444;-36.1;4.962;5228.1;""no""",HH_23606,458.0827781177461,458.0827781177461,1,17,4,0,730,0.5032014916237759,0
