"age;""job"";""marital"";""education"";""default"";""housing"";""loan"";""contact"";""month"";""day_of_week"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""emp.var.rate"";""cons.price.idx"";""cons.conf.idx"";""euribor3m"";""nr.employed"";""y""",household_id
"34;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";246;4;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16280
"34;""blue-collar"";""married"";""unknown"";""no"";""no"";""yes"";""cellular"";""jul"";""tue"";44;13;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16281
"38;""blue-collar"";""divorced"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";493;5;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16282
"44;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""cellular"";""jul"";""tue"";345;5;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16283
"58;""retired"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";216;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16284
"54;""technician"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";187;4;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16285
"56;""retired"";""married"";""basic.4y"";""unknown"";""no"";""no"";""cellular"";""jul"";""tue"";580;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16286
"23;""services"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""jul"";""tue"";191;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16287
"41;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""jul"";""tue"";184;4;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16288
"57;""management"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""jul"";""tue"";443;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16289
"47;""blue-collar"";""single"";""unknown"";""unknown"";""yes"";""no"";""cellular"";""jul"";""tue"";213;5;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16290
"28;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jul"";""tue"";400;8;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16291
"33;""blue-collar"";""married"";""basic.6y"";""no"";""no"";""yes"";""cellular"";""jul"";""tue"";289;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16292
"41;""services"";""single"";""unknown"";""unknown"";""no"";""no"";""cellular"";""jul"";""tue"";717;13;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16293
"51;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""cellular"";""jul"";""tue"";156;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16294
"48;""entrepreneur"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""jul"";""tue"";149;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16295
"29;""blue-collar"";""single"";""basic.9y"";""unknown"";""yes"";""no"";""cellular"";""jul"";""tue"";89;5;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16296
"29;""self-employed"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";503;7;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16297
"24;""blue-collar"";""single"";""unknown"";""no"";""no"";""no"";""cellular"";""jul"";""tue"";62;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16298
"33;""services"";""single"";""high.school"";""unknown"";""yes"";""no"";""cellular"";""jul"";""tue"";282;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16299
"20;""services"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jul"";""tue"";97;15;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16300
"24;""blue-collar"";""single"";""unknown"";""no"";""no"";""no"";""cellular"";""jul"";""tue"";39;17;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16301
"38;""blue-collar"";""married"";""basic.6y"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";102;5;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16302
"40;""management"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""jul"";""tue"";88;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16303
"44;""unknown"";""married"";""basic.6y"";""no"";""no"";""no"";""cellular"";""jul"";""tue"";199;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16304
"36;""management"";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";233;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16305
"34;""blue-collar"";""married"";""basic.6y"";""unknown"";""yes"";""no"";""cellular"";""jul"";""tue"";126;4;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16306
"27;""admin."";""single"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";44;4;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16307
"47;""blue-collar"";""single"";""unknown"";""unknown"";""yes"";""no"";""cellular"";""jul"";""tue"";78;10;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16308
"27;""blue-collar"";""single"";""basic.6y"";""no"";""yes"";""yes"";""cellular"";""jul"";""tue"";246;4;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16309
"46;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""cellular"";""jul"";""tue"";203;4;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16310
"51;""housemaid"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""jul"";""tue"";209;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16311
"43;""admin."";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""jul"";""tue"";112;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16312
"38;""blue-collar"";""married"";""basic.6y"";""no"";""no"";""no"";""cellular"";""jul"";""tue"";728;8;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16313
"41;""services"";""divorced"";""high.school"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";249;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16314
"30;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";282;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16315
"24;""admin."";""single"";""high.school"";""no"";""no"";""yes"";""cellular"";""jul"";""tue"";210;5;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16316
"26;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";1287;5;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16317
"25;""services"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""jul"";""tue"";32;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16318
"37;""self-employed"";""divorced"";""professional.course"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";437;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16319
"26;""blue-collar"";""single"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";36;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16320
"35;""services"";""single"";""high.school"";""unknown"";""yes"";""yes"";""telephone"";""jul"";""tue"";1148;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16321
"36;""blue-collar"";""married"";""basic.6y"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";864;4;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""yes""",HH_16322
"55;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";464;5;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16323
"53;""admin."";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""jul"";""tue"";188;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16324
"23;""management"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";314;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16325
"38;""technician"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";1037;8;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""yes""",HH_16326
"41;""blue-collar"";""divorced"";""unknown"";""no"";""yes"";""no"";""telephone"";""jul"";""tue"";351;11;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16327
"51;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";279;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16328
"35;""services"";""divorced"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jul"";""tue"";119;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16329
"31;""blue-collar"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";162;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16330
"22;""services"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";209;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16331
"20;""student"";""single"";""high.school"";""no"";""yes"";""yes"";""cellular"";""jul"";""tue"";136;4;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16332
"57;""technician"";""divorced"";""professional.course"";""no"";""no"";""no"";""cellular"";""jul"";""tue"";624;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16333
"52;""entrepreneur"";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""jul"";""tue"";167;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16334
"35;""housemaid"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""jul"";""tue"";38;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16335
"35;""housemaid"";""married"";""basic.4y"";""no"";""no"";""yes"";""cellular"";""jul"";""tue"";203;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16336
"31;""blue-collar"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jul"";""tue"";802;11;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""yes""",HH_16337
"28;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""jul"";""tue"";143;5;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16338
"29;""blue-collar"";""single"";""basic.9y"";""unknown"";""yes"";""no"";""cellular"";""jul"";""tue"";262;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16339
"29;""blue-collar"";""single"";""basic.9y"";""unknown"";""yes"";""no"";""cellular"";""jul"";""tue"";254;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16340
"50;""entrepreneur"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""jul"";""tue"";1226;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16341
"48;""technician"";""married"";""professional.course"";""unknown"";""no"";""no"";""cellular"";""jul"";""tue"";113;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16342
"29;""blue-collar"";""single"";""basic.9y"";""unknown"";""yes"";""no"";""cellular"";""jul"";""tue"";714;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16343
"32;""blue-collar"";""single"";""basic.9y"";""no"";""yes"";""yes"";""cellular"";""jul"";""tue"";282;6;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16344
"29;""blue-collar"";""single"";""basic.9y"";""unknown"";""no"";""no"";""cellular"";""jul"";""tue"";534;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16345
"35;""services"";""married"";""unknown"";""unknown"";""yes"";""yes"";""cellular"";""jul"";""tue"";174;9;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16346
"29;""blue-collar"";""single"";""basic.9y"";""unknown"";""yes"";""yes"";""cellular"";""jul"";""tue"";532;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16347
"53;""admin."";""single"";""unknown"";""unknown"";""yes"";""no"";""cellular"";""jul"";""tue"";319;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""no""",HH_16348
"31;""blue-collar"";""married"";""unknown"";""unknown"";""no"";""no"";""cellular"";""jul"";""tue"";1608;13;999;0;""nonexistent"";1.4;93.918;-42.7;4.961;5228.1;""yes""",HH_16349
"31;""admin."";""single"";""university.degree"";""no"";""unknown"";""unknown"";""cellular"";""jul"";""wed"";61;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16350
"30;""management"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""jul"";""wed"";84;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16351
"27;""blue-collar"";""single"";""basic.9y"";""unknown"";""no"";""no"";""cellular"";""jul"";""wed"";127;8;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16352
"59;""technician"";""divorced"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";85;13;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16353
"34;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";487;5;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16354
"30;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";217;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16355
"24;""services"";""single"";""basic.9y"";""no"";""no"";""no"";""cellular"";""jul"";""wed"";439;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16356
"24;""admin."";""married"";""unknown"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";170;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16357
"31;""blue-collar"";""married"";""basic.6y"";""no"";""no"";""no"";""cellular"";""jul"";""wed"";411;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16358
"44;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""cellular"";""jul"";""wed"";71;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16359
"21;""services"";""single"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";285;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16360
"25;""blue-collar"";""single"";""basic.9y"";""unknown"";""yes"";""no"";""cellular"";""jul"";""wed"";442;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16361
"30;""blue-collar"";""married"";""unknown"";""no"";""no"";""no"";""cellular"";""jul"";""wed"";59;4;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16362
"39;""services"";""married"";""unknown"";""unknown"";""no"";""no"";""cellular"";""jul"";""wed"";100;5;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16363
"59;""retired"";""married"";""unknown"";""unknown"";""no"";""no"";""cellular"";""jul"";""wed"";133;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16364
"36;""entrepreneur"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";40;8;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16365
"36;""entrepreneur"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""jul"";""wed"";187;4;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16366
"32;""admin."";""married"";""university.degree"";""no"";""no"";""yes"";""cellular"";""jul"";""wed"";70;5;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16367
"21;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""yes"";""cellular"";""jul"";""wed"";89;6;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16368
"26;""services"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";75;10;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16369
"26;""services"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";284;8;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16370
"28;""blue-collar"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";221;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16371
"32;""blue-collar"";""divorced"";""basic.6y"";""unknown"";""yes"";""no"";""cellular"";""jul"";""wed"";97;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16372
"42;""housemaid"";""married"";""basic.4y"";""unknown"";""no"";""yes"";""cellular"";""jul"";""wed"";123;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16373
"49;""blue-collar"";""divorced"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";364;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16374
"35;""admin."";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";194;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16375
"41;""blue-collar"";""single"";""basic.6y"";""unknown"";""no"";""no"";""cellular"";""jul"";""wed"";92;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16376
"43;""admin."";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""jul"";""wed"";73;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16377
"27;""blue-collar"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";164;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16378
"30;""management"";""married"";""university.degree"";""no"";""no"";""yes"";""cellular"";""jul"";""wed"";92;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16379
"31;""blue-collar"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";73;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16380
"48;""services"";""married"";""basic.9y"";""no"";""yes"";""yes"";""cellular"";""jul"";""wed"";51;5;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16381
"56;""housemaid"";""single"";""basic.4y"";""unknown"";""no"";""yes"";""cellular"";""jul"";""wed"";122;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16382
"31;""technician"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""jul"";""wed"";500;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16383
"59;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""cellular"";""jul"";""wed"";569;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16384
"32;""services"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";318;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16385
"58;""entrepreneur"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jul"";""wed"";38;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16386
"58;""entrepreneur"";""married"";""university.degree"";""no"";""no"";""yes"";""cellular"";""jul"";""wed"";137;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16387
"58;""entrepreneur"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jul"";""wed"";175;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16388
"32;""self-employed"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";181;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16389
"45;""retired"";""married"";""basic.4y"";""no"";""no"";""no"";""cellular"";""jul"";""wed"";390;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16390
"31;""admin."";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";926;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""yes""",HH_16391
"31;""blue-collar"";""single"";""high.school"";""no"";""yes"";""yes"";""cellular"";""jul"";""wed"";870;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""yes""",HH_16392
"24;""services"";""single"";""basic.9y"";""no"";""no"";""no"";""cellular"";""jul"";""wed"";105;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16393
"24;""services"";""single"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""jul"";""wed"";411;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16394
"38;""blue-collar"";""married"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""jul"";""wed"";226;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16395
"23;""admin."";""single"";""professional.course"";""no"";""no"";""no"";""cellular"";""jul"";""wed"";141;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.963;5228.1;""no""",HH_16396
